Sample,Twist_0.13R,Twist_0.19R,Twist_0.47R,Twist_0.50R,Twist_0.74R,Twist_0.82R,Twist_0.85R,Twist_0.86R,Twist_0.93R,Twist_1.00R
1312,0.0,-2.3085799210502214,-5.921527656724905,-8.758818801449092,-12.201405426483987,-15.539480182649996,-13.441348340448247,-15.941347076847364,-11.989221616408651,-10.963036843957427
1313,0.0,-0.2423956333737407,-7.231685606773843,-7.8139285283449755,-11.3689329681312,-15.393866477511768,-15.715995989075445,-15.794972391825171,-13.0534487107475,-11.021287580676502
1314,0.0,-1.3604745296320016,-8.708094178887508,-6.358906710622349,-14.001574409994792,-14.082650269325379,-14.165568877442386,-13.905309603363925,-14.207391082703634,-9.822571481776755
1315,0.0,-0.16494009476568605,-8.300363407600049,-6.9244931610561595,-13.878179700086184,-13.290253546812592,-14.81842102695859,-15.159160468422751,-12.544882422239095,-9.646533879025132
1316,0.0,-1.6877222248937953,-8.953050295382683,-8.607846218947271,-13.215269929924554,-13.052031575193057,-14.21982695138203,-14.531714926671361,-14.07727054244556,-10.50506954711146
1317,0.0,-2.380905852146637,-5.048964349691533,-9.335538441281685,-12.905026283204718,-14.218352049397405,-14.958116355134345,-13.148252372552573,-12.860502882217673,-10.73073546824288
1318,0.0,-3.0077848320243503,-8.552478174464397,-8.982639197116006,-11.838446029079053,-13.791091483637413,-14.685234173392589,-12.601064255063795,-13.637903713302434,-9.583990756035309
1319,0.0,-0.32367479197961124,-8.707610592289779,-6.812732105553499,-10.559159567012323,-13.452702944837897,-15.689568711692347,-13.094343662278183,-11.52043334342859,-10.22407738814174
1320,0.0,-2.589217879346676,-7.817377076517577,-6.470006724572462,-11.307021571527988,-13.268753749076978,-13.747584761563637,-13.486077781491996,-11.356097131377636,-10.581240418197451
1321,0.0,-0.9731832777091594,-5.805662180045996,-8.801184533778315,-13.691898741657182,-13.434628769284469,-15.734795842812808,-13.355955349333005,-11.694215048486743,-9.841591809706394
1322,0.0,-0.44002313742932087,-6.732973026498806,-6.304306804674737,-13.669197723407455,-15.575596339939414,-14.6440660846047,-16.49032754545318,-14.704685220762324,-10.91451159793171
1323,0.0,-2.5707664397796126,-5.395903736599635,-6.298202412254881,-11.690846564217331,-13.970914182743215,-12.638560684103657,-13.974557013115374,-14.439429504323497,-10.7852356876853
1324,0.0,0.5623743359605338,-5.504810146444956,-5.973213422053959,-12.071787176281365,-15.071702656943433,-14.823840046785,-14.108537950045056,-14.717970842369063,-12.119632779830942
1325,0.0,0.3544103843879176,-6.169335157201917,-5.803966535946744,-12.624883126456092,-14.199483078609525,-13.369397622575976,-15.595464177812893,-12.381502929628338,-9.858381511782243
1326,0.0,-2.164698102939405,-7.966784507991651,-7.7094959996279595,-10.995432495951437,-12.235666732410472,-13.50157703831578,-15.829192067758777,-14.900279896972974,-11.783270910518464
1327,0.0,-1.9517741185672748,-6.841286348726779,-6.325791252857156,-12.215998106036274,-13.508718404466046,-14.411446579388695,-15.9550799172652,-13.438909943601416,-13.342479734157385
1328,0.0,-0.5244918291919918,-8.026369944573519,-6.351262967012998,-13.764284106193285,-13.542862772939634,-14.267046666478544,-16.442876468954378,-13.155709859026947,-13.142886338719588
1329,0.0,-3.0881656641859285,-7.4759843990823445,-8.94968996718212,-12.733320086970812,-12.113512647241617,-14.01625638139951,-16.397531829588203,-11.572415497883423,-9.842977952259147
1330,0.0,-3.0163559655786485,-5.4115075699286646,-8.666491867761025,-12.212506416836984,-12.90821844469868,-13.941441212913928,-15.17259168926156,-14.193036560026403,-13.350664487114734
1331,0.0,0.6544505974823553,-6.654452967312988,-9.045881669000092,-13.904642679949779,-14.790207703242581,-16.09448061046563,-12.796147881858134,-12.828937477461984,-13.344500502441447
1332,0.0,-1.6657720920888899,-6.5970342572404395,-6.340466736897459,-13.37890254065981,-13.52239198854428,-16.376357458751848,-14.458601312940266,-14.534216602929536,-11.236377295073822
1333,0.0,0.5221239062540088,-5.091333605269394,-8.751842205326914,-12.572513693882936,-12.683714026671602,-16.32472454561371,-14.814288389962243,-11.561609414200007,-12.462119300263726
1334,0.0,0.5871902943221303,-6.019638629337022,-7.771234369850893,-10.7090361313908,-12.982707267843008,-16.136150111660776,-13.641981943972072,-11.976349547453449,-12.234510616949953
1335,0.0,-2.708471831524989,-7.149815882813371,-6.787527376785447,-12.600914659598878,-13.179910846067903,-13.808105566761572,-15.535787340762441,-14.528120854671375,-12.452782261391869
1336,0.0,0.12789199024324738,-6.177997937983514,-8.859828779005001,-11.501169597910492,-14.436435689147997,-15.504553555450395,-16.46289908673211,-14.966645560364984,-11.07604262781087
1337,0.0,-1.1293125120162344,-8.905226855808186,-6.165808621406438,-14.02295370808021,-13.748689417923597,-12.879023034365835,-13.056389389981792,-14.613251080703648,-11.32154006576558
1338,0.0,-0.9823069234267514,-5.23663676643527,-6.951735601958733,-13.099011063497267,-14.693063673293354,-16.059444816394105,-15.96715578563044,-13.894139159536147,-12.555607923423725
1339,0.0,-0.3198456720744969,-7.55010655446598,-9.534242499512915,-10.583403950404414,-13.817208947865028,-13.464765033997942,-12.833078497297882,-15.035406677136,-12.557008952923763
1340,0.0,-2.030280376649271,-8.968178872058266,-8.494877717470377,-13.687845769515697,-14.029115558349417,-14.150716440138035,-12.793817412339042,-14.440777264312358,-10.30701829296187
1341,0.0,-1.7642329986612575,-8.241474801891037,-8.131400605914287,-11.801588487985718,-15.774650382626856,-14.036872106438132,-14.402336683423053,-13.153929009752192,-11.284172154694815
1342,0.0,-0.6812980266073496,-5.27141051478913,-6.360315472947303,-10.670730646411661,-15.576086253133525,-13.059113216515172,-13.423989876285647,-12.980859769913643,-12.669980016440746
1343,0.0,-1.638252450847618,-5.742784908686536,-6.599803929940097,-11.237753390963315,-12.560647183155739,-15.173357221167535,-13.261772320343116,-14.165533754932305,-10.265256952393866
1344,0.0,0.03969484877088014,-6.4661460053851405,-5.7412292443596336,-12.127000551331378,-13.148476073319463,-14.588585539589918,-15.690784174354402,-12.128991041704245,-10.140780517938177
1345,0.0,-1.706774583344172,-7.814231465622622,-9.49173118083651,-12.673218308163555,-15.234292204369204,-15.274847748805755,-13.35283343182406,-11.745201241756977,-11.7472177392357
1346,0.0,-0.4392904442739596,-7.739395806114686,-8.122206708092257,-10.942609844401145,-13.456034695638344,-15.48490928302416,-13.14685886015566,-14.413468653860358,-11.052334233893216
1347,0.0,0.20673701108574916,-8.63061338839586,-8.31876383294962,-12.063438573724742,-14.942143096097146,-13.216685565777862,-15.356782646460278,-12.823431498623702,-10.814398448830142
1348,0.0,-1.911894825987381,-5.577995523905589,-6.54563782028164,-11.192599425002927,-15.293327733308145,-16.184166296063395,-16.27574255863141,-12.147031985742519,-10.54835287833264
1349,0.0,0.6513451668808767,-6.417601485488975,-8.141740453534855,-12.849039426773869,-15.156960623000622,-15.845501469493106,-14.923652379245036,-14.689529693624792,-10.058768856100468
1350,0.0,-0.0032838515232187504,-8.839714719816541,-5.658303521268095,-13.232776273370229,-12.94611323776775,-14.434817754571373,-16.109544564167837,-11.79039405688685,-11.565083774302249
1351,0.0,0.3439268285331565,-8.409795299981463,-5.789640009389801,-13.599048818383574,-14.829411573991944,-12.526207832329737,-13.577690418992795,-11.205430523062143,-11.34023993479345
1352,0.0,-2.1339613785702376,-7.822045060888412,-6.091257021725186,-11.330343509993481,-15.469438515298439,-15.474140812507937,-13.010162201765686,-13.630932583481126,-12.005988018930804
1353,0.0,-2.4365530324795412,-7.8412250563215125,-7.817037198148748,-11.1676842392193,-15.61857717921541,-15.761109888761423,-16.26790124703021,-13.916665171616671,-11.03887881116262
1354,0.0,-2.677777626629007,-7.984664997714468,-7.896761347529267,-13.330608237617755,-14.32761906275065,-14.459860773940875,-14.771262197761333,-15.081247260262518,-11.232780007239427
1355,0.0,-1.404024967499143,-8.254347875197647,-9.35629487670918,-10.640231764005627,-12.289308094632107,-12.938272697904747,-13.054171267905073,-12.240765163013123,-12.236498045325936
1356,0.0,-1.5522917210912717,-7.346292255751116,-9.198512411413565,-13.457073699526752,-13.309516191200181,-15.733705553286503,-14.057502835699477,-11.349256426519407,-11.30181524915504
1357,0.0,0.5749605263945314,-7.783266713681707,-7.348823241100664,-12.830654768401761,-14.308663423558922,-15.762296634563423,-15.271593195301346,-12.492110736168666,-11.587349370487528
1358,0.0,0.36627107961432603,-6.4029948566939705,-6.354140401563683,-11.238856834923274,-14.106686453205764,-12.5559710786386,-15.089382530403237,-12.167442719609657,-13.347031653837924
1359,0.0,0.31458117149111553,-5.939445141953444,-8.902132717761493,-11.422445213048954,-12.804025935110857,-15.905019614811856,-13.267751599709673,-14.23121910906939,-13.247000415055615
1360,0.0,-1.7218519316952212,-8.738344437022043,-6.234149208616316,-11.53783461147282,-12.699805563509837,-16.167365944972424,-15.106491958324192,-12.927939528049407,-10.171530692703607
1361,0.0,0.7346522108328308,-6.51244582264803,-8.657026178343266,-10.393645152482593,-15.517720520449464,-15.129122860231602,-13.265045587687439,-14.927395367656615,-9.621056497688624
1362,0.0,0.7131646379238687,-7.928170838022848,-8.61425209935143,-12.3175205509364,-13.478049328129249,-14.746104610051594,-15.817809287156171,-13.841407994226909,-10.304008425443829
1363,0.0,-3.2226240867487097,-7.01352663692119,-7.336835201599954,-11.746937595645715,-13.286917598122091,-14.506404268806516,-13.723442782875797,-13.110206012661042,-9.829014502211093
1364,0.0,-2.4223399116549187,-6.004093065619154,-5.884286487768895,-13.919738669872624,-15.43435229532956,-13.124556738418024,-13.10227618957644,-11.965471090203316,-9.598890898334513
1365,0.0,-1.73788727007729,-7.411328649164496,-6.2070627784409735,-13.761313261863256,-12.784080850766419,-16.177901320520256,-14.525912859220833,-12.91055227973711,-12.285256590965487
1366,0.0,-1.3624038304882797,-5.8270949435892,-7.353541578478249,-11.337879643449611,-14.874678433846531,-13.475387010526084,-12.831432854228694,-14.968442297602328,-13.173258064262987
1367,0.0,0.18268915742162406,-8.18752815221269,-9.349999894514909,-13.110080464738852,-13.752404610087355,-13.110290156863838,-14.31630886810484,-12.824908497321243,-12.691757073113227
1368,0.0,-0.4728974465381355,-6.455336960795668,-7.130752998285061,-12.812639326630622,-14.863668470369657,-15.771311095020236,-16.280701790576163,-14.415828320522493,-12.994997023130235
1369,0.0,-2.3563765494945983,-7.756966443724934,-9.407349398875867,-11.984734225178512,-15.90568756947255,-16.263066287961212,-14.494935529559868,-13.013717422846526,-12.826925835612933
1370,0.0,-1.5348288202837015,-6.4882074327906665,-5.666724983757714,-12.684794096601125,-14.950361244638449,-13.603175646403425,-16.3982876841411,-11.474447379577207,-13.30512218397145
1371,0.0,-2.5185379671294497,-7.459279336620256,-9.157381026265842,-11.564602580821212,-14.202174775362993,-14.554978903667656,-12.690185796840183,-12.231030471363047,-11.917452435684257
1372,0.0,-0.6532406595829414,-7.644896535282423,-6.073891717095796,-10.608203494466164,-13.137760003013824,-15.593600257745281,-14.906839477160728,-12.896305734343802,-11.912311733571556
1373,0.0,-2.5538436115214855,-7.828467409328556,-5.585748231415976,-11.667006590439861,-12.062923469273453,-16.041239022535166,-15.522430078165785,-11.41085674134812,-13.25987696887761
1374,0.0,-1.4324765138579576,-6.623843167117759,-6.939988419393218,-10.87810381437615,-14.265062758245183,-12.686343638599386,-13.027243428511913,-12.883979085286429,-9.817793761790837
1375,0.0,-0.12584969692321302,-5.188426699626624,-6.943084639197778,-12.45846966203279,-13.065798849415156,-13.918382307986148,-14.154307917824818,-11.968024325263428,-10.164363895720173
1376,0.0,-1.348379525693709,-5.814154980375051,-6.967735482206827,-14.135559995617392,-13.690508962994695,-14.95356651540662,-14.150844329093593,-14.483551040618696,-12.01464601530367
1377,0.0,-3.1911293084529757,-6.960763221083908,-6.006375351634047,-10.955171265768003,-15.019501661599955,-14.861506214249188,-14.076712578836638,-13.699037423536812,-10.12552755719717
1378,0.0,0.41189100481095453,-8.878143776666601,-8.172752445479944,-10.978446943202057,-11.9767492920391,-14.960187506159718,-16.31318401606135,-13.831343481011988,-10.897583681015789
1379,0.0,-1.9013010458761508,-6.472792762790011,-6.071869856449636,-13.129452664032055,-15.565055362491654,-14.16041370081667,-14.021297949973473,-15.19518344105017,-9.771366659997875
1380,0.0,-1.8675622495306166,-8.387830099237956,-8.845898113182717,-13.62926037100425,-14.711931912071506,-12.935822844798,-13.89400522871403,-13.789275234932491,-12.508356938819668
1381,0.0,-1.282590385308917,-5.220595000399471,-5.730966259279274,-13.364021732355987,-12.572471592816049,-15.106058241913919,-15.191301117131438,-14.775778575157386,-13.285995577319664
1382,0.0,0.10510288621643582,-7.8045202822205875,-9.211706207193462,-11.008226317035081,-12.949948477962112,-13.575429674909437,-13.189007869330734,-11.844193301074647,-10.60803639187142
1383,0.0,-1.2890890643949637,-5.69682770101488,-9.227685328988724,-10.675284610959388,-12.042863792692991,-12.500452014120201,-15.128960844417623,-12.63432598855757,-13.365334025324946
1384,0.0,-1.5372114581449317,-5.027620142736252,-9.182899058544484,-12.540557297066055,-15.89367279071847,-15.40538199416292,-12.603413418328119,-11.671056169142812,-12.055751957229774
1385,0.0,-1.4924555670149429,-7.546803384050705,-5.97759246514333,-12.474265921803937,-13.213616218986033,-13.068705190441461,-14.13025100739806,-11.29215829897107,-13.167686057437507
1386,0.0,-2.053557231091251,-5.798576082690779,-7.544232724378475,-11.074494468852075,-14.614425975271388,-15.491466111303383,-14.824431126168713,-12.730432197043534,-12.824064536264999
1387,0.0,-2.633193719376619,-4.973377959096512,-6.895306980937896,-10.883137198312312,-12.549932149897682,-14.050945477024353,-15.767720273016241,-14.539292019820754,-9.756168323881376
1388,0.0,-1.063620176921952,-5.203168777083379,-6.117307051318651,-12.006360454871247,-14.470874980188285,-15.471761164948749,-14.410430862386171,-15.016000249813073,-10.220515017424235
1389,0.0,-1.7849750848983528,-8.711642556086602,-6.979286581801147,-10.727838126937915,-13.450911128863256,-15.832781630445913,-14.67046283643319,-12.890436124969078,-12.407472219794016
1390,0.0,-0.5821607182460906,-7.394485427169665,-8.235771790519081,-11.923153841636198,-13.676093175218137,-13.599408510096659,-14.513013364735507,-14.605709043454995,-12.103364867745082
1391,0.0,-3.0300088931759555,-7.508411478174349,-7.51851592740113,-12.613404464578323,-12.85301862835534,-12.693494894994181,-13.019025734397566,-12.168654769221392,-12.918207321293417
1392,0.0,-1.5264052441973375,-5.118801560160691,-7.5691029086163635,-11.99587727480638,-15.918479440354133,-13.691332169878892,-14.244305091822985,-14.187427506243845,-10.460022681754289
1393,0.0,-1.3833118398998592,-8.068326435313429,-5.914360648892762,-13.081117815266628,-14.606750823091817,-13.4429426103011,-14.654617777765111,-11.497906934099056,-13.358581312200164
1394,0.0,-2.849084094849471,-6.2477087111110805,-8.873328361624521,-11.438645553893963,-13.251104873366733,-14.546165982252464,-13.455091372805414,-11.760862778176707,-11.353515867414146
1395,0.0,0.2723041943137319,-8.670399233043295,-7.824163071810922,-11.39478111396249,-15.6470683008164,-15.20275360389663,-14.281257122341996,-11.439011302559438,-11.79187325206933
1396,0.0,-1.986818782246639,-8.770164988345897,-9.270603870042283,-11.281211787724725,-12.856512050197214,-12.59853797690361,-15.586679144968043,-12.365492283559817,-10.115880266468588
1397,0.0,-0.8067007532676955,-8.12039097607952,-8.706841273904335,-11.69870367938596,-12.861980049828245,-16.014927736517034,-14.283358566705623,-11.479827576133289,-10.869258123154728
1398,0.0,-1.6984987569498395,-5.263214820190667,-6.884803752672131,-13.590844699738877,-15.80595864916274,-13.96255718202719,-12.764937870292957,-12.774319734091398,-13.472357088397372
